ann_fg_boundary_ratio_count,ann_fg_boundary_ratio_max,ann_fg_boundary_ratio_mean,ann_fg_boundary_ratio_median,ann_fg_boundary_ratio_min,ann_fg_boundary_ratio_std,ann_fg_core_ratio_count,ann_fg_core_ratio_max,ann_fg_core_ratio_mean,ann_fg_core_ratio_median,ann_fg_core_ratio_min,ann_fg_core_ratio_std,ann_fg_inside_gt_ratio_count,ann_fg_inside_gt_ratio_max,ann_fg_inside_gt_ratio_mean,ann_fg_inside_gt_ratio_median,ann_fg_inside_gt_ratio_min,ann_fg_inside_gt_ratio_std,ann_fg_ratio_count,ann_fg_ratio_max,ann_fg_ratio_mean,ann_fg_ratio_median,ann_fg_ratio_min,ann_fg_ratio_std,ann_labeled_ratio_count,ann_labeled_ratio_max,ann_labeled_ratio_mean,ann_labeled_ratio_median,ann_labeled_ratio_min,ann_labeled_ratio_std,dataset,gt_fg_covered_by_ann_ratio_count,gt_fg_covered_by_ann_ratio_max,gt_fg_covered_by_ann_ratio_mean,gt_fg_covered_by_ann_ratio_median,gt_fg_covered_by_ann_ratio_min,gt_fg_covered_by_ann_ratio_std,gt_fg_ratio_count,gt_fg_ratio_max,gt_fg_ratio_mean,gt_fg_ratio_median,gt_fg_ratio_min,gt_fg_ratio_std,pooled_key
1947,0.6543778801843319,0.02632999580664735,0.00907088730449065,0.0,0.05278453987290802,1947,1.0,0.9736700041933526,0.9909291126955093,0.3456221198156682,0.05278453987290802,1947,1.0,1.0,1.0,1.0,0.0,1947,0.6231418185763888,0.06301498304237646,0.03460693359375,0.00035942925347222225,0.07776469062166341,1947,0.9887424045138888,0.8655022323617976,0.8936835394965278,0.5511813693576388,0.09152546152716465,polyp,1947,0.8474755252447476,0.4801453699350895,0.49830134700202644,0.030521208326811707,0.1651701486534224,1947,0.8121337890625,0.11423900351502313,0.076904296875,0.002346462673611111,0.11431651022817037,block
1947,0.9573170731707317,0.007253836497431856,0.0,0.0,0.04840258975533025,1947,1.0,0.9927461635025681,1.0,0.042682926829268296,0.04840258975533024,1947,1.0,1.0,1.0,1.0,0.0,1947,0.04073757595486111,0.00645415341956821,0.004279242621527778,0.00016276041666666666,0.006306935010938986,1947,0.9864366319444444,0.8058309190956171,0.8556179470486112,0.039225260416666664,0.15955743357121818,polyp,1947,0.11740768651092691,0.057887434796584626,0.05657844265439202,0.003552684699232943,0.0064730473957249094,1947,0.8121337890625,0.11423900351502313,0.076904296875,0.002346462673611111,0.11431651022817037,box
1947,0.8461538461538461,0.08225469742569462,0.0,0.0,0.14045697458959275,1947,1.0,0.9053352368411806,1.0,0.0,0.15133871532608079,1947,1.0,0.987589934266875,1.0,0.5309734513274337,0.03544679701401525,1947,0.0014105902777777778,0.000371501835311091,0.00035264756944444444,0.00029839409722222225,8.666822115952731e-05,1947,0.002651638454861111,0.0007317426616536123,0.0007052951388888889,0.00035264756944444444,0.00018457478045536062,polyp,1947,0.15028901734104047,0.009874440989153023,0.004722979109900091,0.0004425739432503298,0.014940151786559393,1947,0.8121337890625,0.11423900351502313,0.076904296875,0.002346462673611111,0.11431651022817037,keypoint
1947,1.0,0.14653110719504583,0.09198813056379822,0.0,0.17674724215886484,1947,1.0,0.8534688928049542,0.9080118694362018,0.0,0.17674724215886484,1947,1.0,1.0,1.0,1.0,0.0,1947,0.029737684461805556,0.006120903486667524,0.004692925347222222,5.425347222222222e-05,0.004649059365435267,1947,0.04652235243055555,0.024587070330333707,0.024102105034722224,0.0033094618055555555,0.006075363631295373,polyp,1947,0.5284403669724771,0.0852779280067729,0.06748855550015864,0.000800361902773428,0.07327109612172597,1947,0.8121337890625,0.11423900351502313,0.076904296875,0.002346462673611111,0.11431651022817037,scribble
